property_name,address,type,size,room_num,bathroom_num,price,precise_address,longitude,latitude
会景阁,湾仔,公寓,748,1,1,"49,500",香港湾仔会景阁,114.163825,22.276284
乐活台,跑马地,公寓,"1,178",3,2,"48,000",香港跑马地乐活台,114.188983,22.266227
罗便臣道80号,西半山,公寓,878,3,2,"48,000",香港西半山罗便臣道80号,114.151785,22.280515
澳贝村,清水湾,村屋,"2,100",4,3,"50,000",香港清水湾澳贝村,114.291885,22.284075
乐活台,跑马地,公寓,"1,211",3,2,"54,000",香港跑马地乐活台,114.188983,22.266227
罗便臣道80号,西半山,公寓,855,3,2,"48,000",香港西半山罗便臣道80号,114.151785,22.280515
雍慧阁,西半山,公寓,861,3,2,"48,000",香港西半山雍慧阁,114.163825,22.276284
梅苑,大坑,公寓,"1,234",3,2,"53,000",香港大坑梅苑,114.163825,22.276284
乐苑大厦,跑马地,公寓,"1,186",3,2,"52,000",香港跑马地乐苑大厦,114.188983,22.266227
乐苑大厦,跑马地,公寓,"1,186",3,2,"52,000",香港跑马地乐苑大厦,114.188983,22.266227
Kensington Hill,西营盘,公寓,865,3,2,"50,000",香港西营盘Kensington Hill,114.144729,22.283989
胜宗大厦,中半山,公寓,809,1,1,"52,000",香港中半山胜宗大厦,114.163825,22.276284
聚贤居,中上环,公寓,777,3,2,"50,000",香港中上环聚贤居,114.155806,22.28105
嘉苑,东半山,公寓,"1,210",3,2,"48,000",香港东半山嘉苑,114.163825,22.276284
爱富华庭,西半山,公寓,853,3,2,"49,000",香港西半山爱富华庭,114.163825,22.276284
罗便臣道80号,西半山,公寓,841,3,2,"48,000",香港西半山罗便臣道80号,114.151785,22.280515
慧豪阁,西半山,公寓,692,3,2,"48,000",香港西半山慧豪阁,114.163825,22.276284
星域轩,湾仔,公寓,734,2,1,"48,000",香港湾仔星域轩,114.163825,22.276284
星域轩,湾仔,公寓,808,2,2,"52,000",香港湾仔星域轩,114.163825,22.276284
浅水湾道23号,浅水湾,公寓,"1,036",3,2,"50,000",香港浅水湾浅水湾道23号,114.198453,22.235488
浪琴园,大潭,公寓,"1,077",2,2,"50,000",香港大潭浪琴园,114.22828,22.235609
南湾大厦,浅水湾,公寓,"1,112",2,2,"50,000",香港浅水湾南湾大厦,114.168736,22.326659
聚贤居,中上环,公寓,793,3,2,"54,000",香港中上环聚贤居,114.155806,22.28105
聚贤居,中上环,公寓,777,2,2,"48,000",香港中上环聚贤居,114.155806,22.28105
金山花园,跑马地,公寓,959,3,2,"51,000",香港跑马地金山花园,114.188983,22.266227
海宫大厦,铜锣湾,公寓,767,1,2,"48,000",香港铜锣湾海宫大厦,114.189409,22.278213
愉景湾13期 - 尚堤 1座 碧芦,愉景湾,公寓,"1,730",4,4,"50,000",香港愉景湾愉景湾13期 - 尚堤 1座 碧芦,114.027788,22.292031
海燕径,愉景湾,公寓,"1,119",5,2,"53,000",香港愉景湾海燕径,114.027788,22.292031
宝云殿,中半山,公寓,"1,089",3,2,"53,000",香港中半山宝云殿,114.163825,22.276284
贝沙湾,贝沙湾,屋苑,"1,100",3,2,"51,000",香港贝沙湾贝沙湾,114.137592,22.25173
瀚然,西半山,单幢式大厦,910,3,2,"52,000",香港西半山瀚然,114.163825,22.276284
罗便臣道80号,西半山,公寓,855,3,2,"47,000",香港西半山罗便臣道80号,114.151785,22.280515
愉景湾12期 - 海澄湖畔二段,愉景湾,洋房/独立屋,"1,186",4,2,"49,000",香港愉景湾愉景湾12期 - 海澄湖畔二段,114.027788,22.292031
福泽花园,西半山,公寓,931,3,2,"50,000",香港西半山福泽花园,114.163825,22.276284
毓成大厦,跑马地,单幢式大厦,976,3,2,"48,000",香港跑马地毓成大厦,114.188983,22.266227
乐陶苑,跑马地,屋苑,"1,102",3,2,"52,000",香港跑马地乐陶苑,113.987033,22.420273
何文田山1号,何文田,屋苑,"1,298",4,2,"48,800",香港何文田何文田山1号,114.190085,22.309222
嘉苑,东半山,屋苑,"1,210",3,3,"50,000",香港东半山嘉苑,114.163825,22.276284
天赋海湾,大埔,屋苑,"1,693",4,2,"49,000",香港大埔天赋海湾,114.20707,22.430319
天赋海湾 2期 - 溋玥,大埔,屋苑,"1,507",4,2,"53,800",香港大埔天赋海湾 2期 - 溋玥,114.20707,22.430319
乐陶苑,跑马地,屋苑,"1,103",3,3,"53,000",香港跑马地乐陶苑,113.987033,22.420273
宝云道5H号,中半山,单幢式大厦,"1,108",3,3,"50,000",香港中半山宝云道5H号,114.162151,22.272104
港景峰 2 座,尖沙咀,屋苑,938,3,2,"50,000",香港尖沙咀港景峰 2 座,114.173478,22.299654
箕琏坊21-25号,跑马地,单幢式大厦,"1,328",2,3,"54,000",香港跑马地箕琏坊21-25号,114.193976,22.260721
The Austin 3座,尖沙咀,屋苑,991,3,2,"50,000",香港尖沙咀The Austin 3座,114.163825,22.276284
擎天半岛 1 座,九龙站,屋苑,"1,067",3,2,"53,000",香港九龙站擎天半岛 1 座,114.16758,22.303549
一号銀海,奥运站,公寓,957,3,2,"50,000",香港奥运站一号銀海,114.165394,22.314865
年达阁,跑马地,单幢式大厦,862,2,2,"48,000",香港跑马地年达阁,114.188983,22.266227
The Austin,尖沙咀,屋苑,"1,002",3,2,"53,800",香港尖沙咀The Austin,114.163825,22.276284
金辉大厦,东半山,单幢式大厦,"1,119",3,3,"52,000",香港东半山金辉大厦,114.03146,22.439864
海天峰 1座,北角半山/宝马山,公寓,998,3,2,"53,000",香港北角半山/宝马山海天峰 1座,114.201282,22.28319
赛西湖大厦 8 座,北角半山/宝马山,屋苑,"1,090",3,3,"47,500",香港北角半山/宝马山赛西湖大厦 8 座,114.190579,22.317007
尚御,九龙塘,屋苑,"1,355",3,3,"50,000",香港九龙塘尚御,114.163825,22.276284
漾日居,九龙站,单幢式大厦,"1,076",3,2,"48,000",香港九龙站漾日居,114.166221,22.30253
海天峰,北角半山/宝马山,屋苑,998,3,2,"52,800",香港北角半山/宝马山海天峰,114.201282,22.28319
逸珑湾,大埔,公寓,"1,438",4,3,"50,000",香港大埔逸珑湾,114.21087,22.42839
大埔洋房/独立屋,大埔,洋房/独立屋,"1,389",4,3,"48,000",香港大埔大埔洋房/独立屋,114.163825,22.276284
贝沙湾,贝沙湾,屋苑,"1,119",3,2,"52,000",香港贝沙湾贝沙湾,114.137592,22.25173
显辉豪庭,东半山,公寓,"1,186",3,2,"54,000",香港东半山显辉豪庭,114.163825,22.276284
浅水湾道23号,浅水湾,公寓,"1,035",3,2,"50,000",香港浅水湾浅水湾道23号,114.198453,22.235488
司徒拔道(大厦单位),东半山,单幢式大厦,"1,100",3,2,"51,800",香港东半山司徒拔道(大厦单位),114.182377,22.271176
怡峰,坚尼地城,公寓,817,3,2,"48,000",香港坚尼地城怡峰,114.163825,22.276284
毓成大厦,跑马地,单幢式大厦,976,3,2,"48,000",香港跑马地毓成大厦,114.188983,22.266227
愉景湾1期 - 碧涛 海马径,愉景湾,公寓,"1,282",3,3,"49,900",香港愉景湾愉景湾1期 - 碧涛 海马径,114.027788,22.292031
柏景台 1座,天后,屋苑,949,3,2,"47,500",香港天后柏景台 1座,114.196452,22.279682
星钻,西营盘,公寓,844,3,2,"53,000",香港西营盘星钻,114.144729,22.283989
天铸,何文田,屋苑,"1,237",4,4,"53,800",香港何文田天铸,114.163825,22.276284
星域轩,湾仔,公寓,729,2,1,"48,000",香港湾仔星域轩,114.163825,22.276284
上水洋房/独立屋,上水,洋房/独立屋,"1,815",3,3,"48,888",香港上水上水洋房/独立屋,114.163825,22.276284
天赋海湾 1期,大埔,屋苑,"1,693",4,3,"47,000",香港大埔天赋海湾 1期,114.20707,22.430319
大埔洋房/独立屋,大埔,洋房/独立屋,"1,596",3,2,"48,000",香港大埔大埔洋房/独立屋,114.163825,22.276284
阳明山庄,浅水湾,公寓,"1,031",2,2,"48,000",香港浅水湾阳明山庄,114.200263,22.235277
宝翠园 2 座,薄扶林,公寓,947,3,2,"53,000",香港薄扶林宝翠园 2 座,114.138337,22.282395
碧瑤湾 27 座,薄扶林,公寓,"1,314",3,2,"50,000",香港薄扶林碧瑤湾 27 座,114.137009,22.259293
怡德花园 G5座,九龙塘,公寓,"1,681",3,2,"46,500",香港九龙塘怡德花园 G5座,114.163825,22.276284
缙城峰2座,西营盘,公寓,873,3,2,"54,000",香港西营盘缙城峰2座,114.147721,22.283716
My Central,中上环,公寓,906,3,2,"52,000",香港中上环My Central,114.163825,22.276284
蔚云阁,跑马地,公寓,946,3,2,"49,000",香港跑马地蔚云阁,114.188983,22.266227
擎天半岛 3 座,九龙站,公寓,973,2,2,"53,000",香港九龙站擎天半岛 3 座,114.16758,22.303549
紅山半岛 4期 8座,红山半岛,公寓,948,2,2,"52,000",香港红山半岛紅山半岛 4期 8座,114.232105,22.234326
南湾10座,鴨脷洲,公寓,"1,072",1,2,"50,000",香港鴨脷洲南湾10座,114.163825,22.276284
满峰台,中半山,公寓,"1,075",3,2,"52,000",香港中半山满峰台,114.163825,22.276284
宝翠园 2 座,薄扶林,公寓,948,3,2,"49,500",香港薄扶林宝翠园 2 座,114.138337,22.282395
怡林阁 A座,薄扶林,公寓,"1,003",2,2,"47,000",香港薄扶林怡林阁 A座,114.13343,22.272144
Castle One By V,西半山,公寓,618,1,1,"49,000",香港西半山Castle One By V,114.163825,22.276284
Castle One By V,西半山,公寓,600,2,1,"48,500",香港西半山Castle One By V,114.163825,22.276284
高云台,西半山,公寓,817,3,2,"50,000",香港西半山高云台,114.163825,22.276284
翠苑 (翠园),跑马地,公寓,"1,375",3,2,"54,000",香港跑马地翠苑 (翠园),114.188983,22.266227
宝云道5G号,中半山,公寓,"1,280",2,2,"50,000",香港中半山宝云道5G号,114.162151,22.272104
My Central,中上环,公寓,906,3,2,"52,000",香港中上环My Central,114.163825,22.276284
荣华阁,中上环,公寓,"1,033",2,2,"49,000",香港中上环荣华阁,114.163825,22.276284
维基楼,跑马地,公寓,"1,097",3,2,"48,000",香港跑马地维基楼,114.188983,22.266227
晋利花园,九龙塘,公寓,"1,590",3,2,"49,000",香港九龙塘晋利花园,114.163825,22.276284
红山半岛,红山半岛,公寓,948,2,2,"48,000",香港红山半岛红山半岛,114.232105,22.234326
一号銀海,奥运站,公寓,"1,016",3,2,"50,000",香港奥运站一号銀海,114.165394,22.314865
联邦花园,西半山,公寓,"1,166",2,2,"50,000",香港西半山联邦花园,114.163825,22.276284
会景阁,湾仔,公寓,"1,115",2,2,"50,000",香港湾仔会景阁,114.163825,22.276284
胜宗大厦,中半山,公寓,"1,029",2,1,"52,000",香港中半山胜宗大厦,114.163825,22.276284
帝豪阁,西半山,公寓,"1,027",3,2,"54,000",香港西半山帝豪阁,114.149828,22.279606
利华阁,跑马地,公寓,"1,003",3,2,"52,000",香港跑马地利华阁,114.188983,22.266227
愉景湾2期 - 畔峰: 洋房,愉景湾,公寓,"1,547",3,2,"49,000",香港愉景湾愉景湾2期 - 畔峰: 洋房,114.027788,22.292031
My Central,中上环,公寓,906,3,2,"52,000",香港中上环My Central,114.163825,22.276284
海逸豪园,紅磡,屋苑,"1,505",5,3,"52,000",香港紅磡海逸豪园,114.19784,22.30384
海逸豪园,紅磡,屋苑,"1,505",5,3,"52,000",香港紅磡海逸豪园,114.19784,22.30384
雍景台 1 座,西半山,屋苑,"1,074",3,2,"51,500",香港西半山雍景台 1 座,114.153974,22.278987
贝沙湾四期 - 南湾,贝沙湾,屋苑,"1,047",3,2,"53,000",香港贝沙湾贝沙湾四期 - 南湾,114.137592,22.25173
利华阁,跑马地,单幢式大厦,"1,003",3,2,"49,000",香港跑马地利华阁,114.188983,22.266227
东山台18号,东半山,公寓,"1,536",2,2,"49,000",香港东半山东山台18号,114.185809,22.265432
快活大厦,跑马地,单幢式大厦,"1,117",3,2,"52,000",香港跑马地快活大厦,114.188983,22.266227
一号銀海,奥运站,屋苑,"1,030",3,3,"50,000",香港奥运站一号銀海,114.165394,22.314865
金山花园,跑马地,屋苑,959,3,2,"51,000",香港跑马地金山花园,114.188983,22.266227
柏道2号,西半山,公寓,905,3,3,"53,000",香港西半山柏道2号,114.163825,22.276284
城市花园 1期 6座,北角,屋苑,"1,226",3,2,"50,000",香港北角城市花园 1期 6座,114.19986,22.287998
嘉富大厦,西半山,单幢式大厦,876,2,2,"50,000",香港西半山嘉富大厦,114.132727,22.280712
赛西湖大厦 13 座,北角半山/宝马山,屋苑,"1,090",3,2,"50,000",香港北角半山/宝马山赛西湖大厦 13 座,114.190579,22.317007
蔚云阁,跑马地,单幢式大厦,946,3,2,"48,000",香港跑马地蔚云阁,114.188983,22.266227
星域轩 1座,湾仔,屋苑,808,2,2,"50,000",香港湾仔星域轩 1座,114.163825,22.276284
宝云山庄,中半山,公寓,879,2,2,"50,000",香港中半山宝云山庄,114.163825,22.276284
君临天下 2 座,九龙站,屋苑,"1,051",3,2,"49,000",香港九龙站君临天下 2 座,114.166221,22.30253
君临天下 2 座,九龙站,屋苑,805,2,2,"48,000",香港九龙站君临天下 2 座,114.166221,22.30253
集德苑,何文田,单幢式大厦,"1,346",3,2,"48,000",香港何文田集德苑,114.189267,22.317017
瑞麒大厦,西半山,单幢式大厦,"1,180",3,2,"52,000",香港西半山瑞麒大厦,114.163825,22.276284
名铸,尖沙咀,单幢式大厦,817,1,1,"48,000",香港尖沙咀名铸,114.163825,22.276284
星钻,西营盘,屋苑,853,2,2,"50,000",香港西营盘星钻,114.144729,22.283989
溱岸8号,沙田,屋苑,"1,333",4,4,"50,000",香港沙田溱岸8号,114.191692,22.372774
红山半岛,红山半岛,公寓,"1,013",2,2,"52,000",香港红山半岛红山半岛,114.232105,22.234326
利华阁,跑马地,单幢式大厦,"1,003",3,2,"49,000",香港跑马地利华阁,114.188983,22.266227
云景台 A-D座,北角半山/宝马山,屋苑,"1,065",3,2,"46,800",香港北角半山/宝马山云景台 A-D座,114.201321,22.28216
Dunbar Place,何文田,单幢式大厦,"1,208",3,2,"52,000",香港何文田Dunbar Place,114.163825,22.276284
嘉文花园 3座,尖沙咀,屋苑,"1,057",3,2,"48,000",香港尖沙咀嘉文花园 3座,114.163825,22.276284
云地利道 (大厦单位),跑马地,单幢式大厦,"1,117",3,2,"50,000",香港跑马地云地利道 (大厦单位),114.188983,22.266227
赛西湖大厦 13 座,北角半山/宝马山,屋苑,"1,090",3,3,"50,800",香港北角半山/宝马山赛西湖大厦 13 座,114.190579,22.317007
海天峰 2座,北角半山/宝马山,公寓,935,2,2,"53,800",香港北角半山/宝马山海天峰 2座,114.201282,22.28319
缙城峰1座,西营盘,公寓,879,3,2,"54,000",香港西营盘缙城峰1座,114.148181,22.283624
TOWNPLACE SOHO,西半山,公寓,661,3,2,"49,500",香港西半山TOWNPLACE SOHO,114.163825,22.276284
山村大厦,跑马地,公寓,788,2,1,"48,000",香港跑马地山村大厦,114.189094,22.264276
金山花园  A座,跑马地,公寓,959,3,2,"49,000",香港跑马地金山花园  A座,114.188983,22.266227
凯旋门: 摩天阁 - 1座,九龙站,公寓,846,3,2,"47,000",香港九龙站凯旋门: 摩天阁 - 1座,114.168295,22.300334
雍景台 2 座,西半山,公寓,"1,048",3,2,"49,000",香港西半山雍景台 2 座,114.15445,22.278811
兴汉大厦,西半山,公寓,727,1,1,"52,000",香港西半山兴汉大厦,114.163825,22.276284
东山台11号,东半山,公寓,"1,215",2,2,"52,000",香港东半山东山台11号,114.186192,22.264791
汇贤居,中上环,公寓,910,2,2,"51,000",香港中上环汇贤居,114.163825,22.276284
凯旋门: 朝日阁 - 1A座,九龙站,公寓,"1,010",3,2,"53,000",香港九龙站凯旋门: 朝日阁 - 1A座,114.168295,22.300334
罗便臣道80号,西半山,公寓,841,3,2,"48,000",香港西半山罗便臣道80号,114.151785,22.280515
嘉亨湾3座,西湾河,公寓,942,3,2,"47,000",香港西湾河嘉亨湾3座,114.229481,22.282229
罗便臣道80号,西半山,公寓,841,3,2,"47,000",香港西半山罗便臣道80号,114.151785,22.280515
辉煌豪园,西半山,公寓,867,2,2,"47,000",香港西半山辉煌豪园,114.163825,22.276284
阳明山庄 山景园 3座,浅水湾,公寓,"1,042",2,2,"50,000",香港浅水湾阳明山庄 山景园 3座,114.14017,22.282217
南湾大厦,浅水湾,公寓,"1,112",2,2,"48,000",香港浅水湾南湾大厦,114.168736,22.326659
康蘭苑,跑马地,公寓,994,3,2,"48,500",香港跑马地康蘭苑,114.181178,22.369977
联邦花园,西半山,公寓,"1,160",3,2,"49,000",香港西半山联邦花园,114.163825,22.276284
浪琴园,大潭,公寓,"1,077",1,2,"52,000",香港大潭浪琴园,114.22828,22.235609
承德山庄,西半山,公寓,968,3,2,"48,000",香港西半山承德山庄,114.163825,22.276284
康蘭苑,跑马地,公寓,994,3,2,"53,000",香港跑马地康蘭苑,114.181178,22.369977
柏涛轩,西貢,村屋,"2,100",4,3,"50,000",香港西貢柏涛轩,114.249303,22.353568
罗便臣道80号,西半山,公寓,855,3,2,"48,000",香港西半山罗便臣道80号,114.151785,22.280515
君临天下,九龙站,公寓,"1,053",3,2,"50,000",香港九龙站君临天下,114.166221,22.30253
凯旋门: 摩天阁 - 1座,九龙站,公寓,846,3,2,"47,000",香港九龙站凯旋门: 摩天阁 - 1座,114.168295,22.300334
浪琴园,大潭,公寓,"1,077",1,1,"52,000",香港大潭浪琴园,114.22828,22.235609
御林豪庭,西半山,公寓,730,2,2,"48,000",香港西半山御林豪庭,114.154158,22.280718
星域轩,湾仔,公寓,808,2,2,"52,000",香港湾仔星域轩,114.163825,22.276284
浅水湾道23号,浅水湾,公寓,"1,036",3,2,"50,000",香港浅水湾浅水湾道23号,114.198453,22.235488
浅水湾道23号,浅水湾,公寓,"1,036",3,2,"52,000",香港浅水湾浅水湾道23号,114.198453,22.235488
黄泥涌道77-79号,跑马地,公寓,"1,125",2,2,"47,000",香港跑马地黄泥涌道77-79号,114.188983,22.266227
联邦花园,西半山,公寓,"1,095",3,2,"48,000",香港西半山联邦花园,114.163825,22.276284
银星阁,跑马地,公寓,940,3,2,"48,000",香港跑马地银星阁,114.188983,22.266227
阳明山庄,浅水湾,公寓,"1,042",2,2,"50,000",香港浅水湾阳明山庄,114.200263,22.235277
年丰园,西半山,公寓,"1,548",4,2,"50,000",香港西半山年丰园,114.14729,22.278809
贝沙湾四期 - 南湾,贝沙湾,公寓,"1,040",3,2,"54,000",香港贝沙湾贝沙湾四期 - 南湾,114.137592,22.25173
康威园,西半山,公寓,"1,300",3,2,"52,000",香港西半山康威园,114.154368,22.277404
晋利花园,九龙塘,公寓,"1,614",4,2,"49,000",香港九龙塘晋利花园,114.163825,22.276284
名铸,尖沙咀,公寓,"1,133",2,2,"50,000",香港尖沙咀名铸,114.163825,22.276284
雍景台,西半山,公寓,"1,048",3,2,"50,000",香港西半山雍景台,114.15445,22.278811
擎天半岛,九龙站,公寓,973,2,2,"53,000",香港九龙站擎天半岛,114.16758,22.303549
满辉大厦,东半山,公寓,882,2,2,"50,000",香港东半山满辉大厦,114.163825,22.276284
Grand Austin,尖沙咀,公寓,"1,127",4,2,"53,000",香港尖沙咀Grand Austin,114.163825,22.276284
晋利花园,九龙塘,公寓,"1,614",4,2,"52,000",香港九龙塘晋利花园,114.163825,22.276284
和富中心,北角,屋苑,"1,073",3,2,"49,000",香港北角和富中心,114.163825,22.276284
明苑阁,九龙塘,单幢式大厦,"1,179",3,2,"50,000",香港九龙塘明苑阁,114.163825,22.276284
比华利山別墅,大埔,屋苑,"2,070",5,2,"51,000",香港大埔比华利山別墅,114.163825,22.276284
康乐园,大埔,洋房/独立屋,"1,596",4,3,"50,000",香港大埔康乐园,114.157,22.4595
贝沙湾四期 - 南湾,贝沙湾,屋苑,"1,105",3,2,"49,500",香港贝沙湾贝沙湾四期 - 南湾,114.137592,22.25173
阳明山庄,浅水湾,公寓,"1,042",2,2,"50,000",香港浅水湾阳明山庄,114.200263,22.235277
雍景台,西半山,公寓,"1,128",3,2,"48,000",香港西半山雍景台,114.15445,22.278811
嘉苑,中半山,公寓,783,2,2,"53,000",香港中半山嘉苑,114.163825,22.276284
疊翠豪庭,大埔,屋苑,"1,467",3,3,"48,000",香港大埔疊翠豪庭,114.187476,22.436344
西貢村屋,西貢,村屋,"1,400",3,2,"49,800",香港西貢西貢村屋,114.163825,22.276284
逸珑湾,大埔,屋苑,"1,400",4,3,"50,000",香港大埔逸珑湾,114.21087,22.42839
雅景花园,大埔,洋房/独立屋,"1,366",3,3,"50,000",香港大埔雅景花园,114.203229,22.456026
书院道 9号,九龙塘,屋苑,"1,019",3,1,"46,900",香港九龙塘书院道 9号,114.188864,22.326079
海日湾,大埔,屋苑,"1,411",3,2,"50,000",香港大埔海日湾,114.163825,22.276284
龙腾阁,西半山,公寓,"1,024",3,2,"52,000",香港西半山龙腾阁,114.050532,22.359483
毕架山一号,毕架山,屋苑,"1,026",3,3,"47,500",香港毕架山毕架山一号,114.163825,22.276284
阳明山庄 山景园 5座,浅水湾,单幢式大厦,"1,042",2,2,"51,000",香港浅水湾阳明山庄 山景园 5座,114.139932,22.282173
君临天下,九龙站,屋苑,755,2,2,"48,000",香港九龙站君临天下,114.166221,22.30253
利华阁,跑马地,单幢式大厦,"1,003",3,2,"48,000",香港跑马地利华阁,114.188983,22.266227
贝沙湾四期 - 南湾,贝沙湾,屋苑,"1,040",3,2,"50,000",香港贝沙湾贝沙湾四期 - 南湾,114.137592,22.25173
?石湾,南大屿山,村屋,"2,100",4,2,"50,000",香港南大屿山?石湾,114.021362,22.305926
天赋海湾,大埔,屋苑,"1,707",4,3,"50,000",香港大埔天赋海湾,114.20707,22.430319
利华阁,跑马地,单幢式大厦,"1,003",3,2,"49,000",香港跑马地利华阁,114.188983,22.266227
君临天下,九龙站,屋苑,"1,053",3,2,"48,000",香港九龙站君临天下,114.166221,22.30253
阳明山庄,浅水湾,单幢式大厦,"1,045",2,2,"50,000",香港浅水湾阳明山庄,114.200263,22.235277
擎天半岛 2 座,九龙站,屋苑,"1,087",3,3,"53,000",香港九龙站擎天半岛 2 座,114.16758,22.303549
浪琴园,大潭,公寓,"1,077",1,1,"52,000",香港大潭浪琴园,114.22828,22.235609
阳明山庄 山景园 3座,浅水湾,公寓,"1,001",2,2,"48,000",香港浅水湾阳明山庄 山景园 3座,114.14017,22.282217
一号銀海 7座,奥运站,单幢式大厦,959,3,2,"48,000",香港奥运站一号銀海 7座,114.165394,22.314865
利华阁,跑马地,单幢式大厦,"1,003",3,2,"49,000",香港跑马地利华阁,114.188983,22.266227
峰景,何文田,单幢式大厦,"1,099",3,3,"48,500",香港何文田峰景,114.163825,22.276284
罗便臣道80号,西半山,公寓,841,3,2,"49,500",香港西半山罗便臣道80号,114.151785,22.280515
The Mount Austin,山顶,公寓,734,2,2,"46,860",香港山顶The Mount Austin,114.163825,22.276284
梅苑,大坑,单幢式大厦,"1,234",3,2,"53,000",香港大坑梅苑,114.163825,22.276284
海桃湾,奥运站,公寓,"1,018",4,2,"47,800",香港奥运站海桃湾,114.166299,22.31543
紅山半岛 4期 8座,红山半岛,公寓,954,2,1,"50,000",香港红山半岛紅山半岛 4期 8座,114.232105,22.234326
淺水湾道37号,浅水湾,屋苑,848,2,2,"52,000",香港浅水湾淺水湾道37号,114.196913,22.243439
维基楼,跑马地,公寓,"1,097",3,2,"48,000",香港跑马地维基楼,114.188983,22.266227
名门 耀名殿 (5座),大坑,屋苑,871,3,2,"54,000",香港大坑名门 耀名殿 (5座),114.200628,22.271648
赛西湖大厦 13 座,北角半山/宝马山,公寓,"1,090",3,2,"52,000",香港北角半山/宝马山赛西湖大厦 13 座,114.190579,22.317007
箕琏坊21-25号,跑马地,公寓,"1,328",2,2,"54,000",香港跑马地箕琏坊21-25号,114.193976,22.260721
山村大厦,跑马地,单幢式大厦,788,2,2,"48,000",香港跑马地山村大厦,114.189094,22.264276
何文田山1号,何文田,屋苑,"1,006",3,2,"47,000",香港何文田何文田山1号,114.190085,22.309222
红山半岛,红山半岛,公寓,948,2,2,"46,500",香港红山半岛红山半岛,114.232105,22.234326
溱岸8号,沙田,屋苑,"1,263",4,3,"51,800",香港沙田溱岸8号,114.191692,22.372774
汇贤居,中上环,公寓,910,2,1,"47,500",香港中上环汇贤居,114.163825,22.276284
大埔洋房/独立屋,大埔,洋房/独立屋,"1,902",5,2,"46,800",香港大埔大埔洋房/独立屋,114.163825,22.276284
联邦花园,西半山,公寓,"1,166",3,2,"53,000",香港西半山联邦花园,114.163825,22.276284
天赋海湾,大埔,屋苑,"1,631",4,3,"50,000",香港大埔天赋海湾,114.20707,22.430319
比华利山,跑马地,屋苑,"1,409",4,2,"48,000",香港跑马地比华利山,114.188983,22.266227
怡林阁 A座,薄扶林,公寓,"1,003",2,2,"50,000",香港薄扶林怡林阁 A座,114.13343,22.272144
会景阁,湾仔,单幢式大厦,748,1,1,"52,000",香港湾仔会景阁,114.163825,22.276284
会景阁,湾仔,单幢式大厦,990,2,2,"48,000",香港湾仔会景阁,114.163825,22.276284
帝庭园,何文田,屋苑,"1,217",3,2,"50,000",香港何文田帝庭园,114.180237,22.307847
比华利山 B座,跑马地,公寓,"1,409",4,2,"50,000",香港跑马地比华利山 B座,114.188983,22.266227
My Central,中上环,公寓,906,3,2,"50,000",香港中上环My Central,114.163825,22.276284
天赋海湾 2期 - 溋玥 3座,大埔,公寓,"1,584",3,3,"48,000",香港大埔天赋海湾 2期 - 溋玥 3座,114.207141,22.428923
贝沙湾一期 2座,贝沙湾,公寓,"1,080",4,2,"53,000",香港贝沙湾贝沙湾一期 2座,114.137592,22.25173
帝豪阁 B座,西半山,公寓,988,3,2,"50,000",香港西半山帝豪阁 B座,114.149594,22.279351
帝后台,大坑,公寓,"1,026",3,2,"48,000",香港大坑帝后台,114.200628,22.271648
晋利花园,九龙塘,公寓,"1,614",4,2,"50,000",香港九龙塘晋利花园,114.163825,22.276284
帝銮阁,薄扶林,公寓,"1,166",3,2,"48,000",香港薄扶林帝銮阁,114.163825,22.276284
帝銮阁,薄扶林,公寓,"1,173",3,2,"46,500",香港薄扶林帝銮阁,114.163825,22.276284
雍景台 2 座,西半山,公寓,"1,048",3,2,"50,000",香港西半山雍景台 2 座,114.15445,22.278811
赤柱村道28号,赤柱,公寓,955,2,2,"50,000",香港赤柱赤柱村道28号,114.216071,22.219839
帝銮阁,薄扶林,公寓,"1,260",3,2,"54,000",香港薄扶林帝銮阁,114.163825,22.276284
傲翔湾畔,坚尼地城,公寓,"1,115",4,2,"50,000",香港坚尼地城傲翔湾畔,114.163825,22.276284
罗便臣道80号,西半山,公寓,855,3,2,"47,000",香港西半山罗便臣道80号,114.151785,22.280515
The Rozlyn,浅水湾,公寓,"1,035",3,2,"50,000",香港浅水湾The Rozlyn,114.200263,22.235277
宝翠园,薄扶林,公寓,"1,077",3,2,"53,800",香港薄扶林宝翠园,114.138337,22.282395
阳明山庄,浅水湾,公寓,"1,042",2,2,"49,000",香港浅水湾阳明山庄,114.200263,22.235277
比华利山,跑马地,公寓,"1,432",4,2,"54,000",香港跑马地比华利山,114.188983,22.266227
Castle One By V,西半山,公寓,589,2,1,"52,000",香港西半山Castle One By V,114.163825,22.276284
雍景台,西半山,公寓,"1,060",3,2,"53,000",香港西半山雍景台,114.15445,22.278811
帝銮阁,薄扶林,公寓,"1,166",3,2,"48,000",香港薄扶林帝銮阁,114.163825,22.276284
帝汇豪庭,西半山,公寓,978,2,2,"53,000",香港西半山帝汇豪庭,114.163825,22.276284
星域轩,湾仔,公寓,807,2,2,"48,500",香港湾仔星域轩,114.163825,22.276284
西浦,西营盘,公寓,744,3,2,"49,000",香港西营盘西浦,114.144729,22.283989
嘉苑,东半山,公寓,"1,158",3,2,"49,000",香港东半山嘉苑,114.163825,22.276284
